,company,name,Срок годности:,volume,price,Год выпуска:,Группа ароматов:,Верхние ноты:,Ноты сердца:,Базовые ноты:,Страна производства:,Производитель:
1854,Parade-of-stars,Charle-Style-Chicago,36 месяцев с момента апробирования,0,0,2011,гурманские;пряные,базилик;бергамот;мандарин,корица;тархун;цветок апельсина,бобы тонка;кедр,Россия,
1855,Parade-of-stars,Jaguar-Jump-Ocean,36 месяцев с момента апробирования,0,0,2011,ароматические,морские ноты,водные ноты,бергамот,Россия,
1856,Parade-of-stars,Charle-Style-Yakudza,36 месяцев с момента апробирования,0,0,2008,древесина;фужерные,лайм;лимон;мандарин;чай,кардамон;мускатный орех,ветивер;кедр;сандал,Россия,
1857,Parade-of-stars,Charle-Style-L-Eo-Pard,36 месяцев с момента апробирования,0,0,2012,древесные;цитрусовые,бергамот;лотос;мандарин,герань;корень фиалки;перец,кедр;мускус;сандал,Россия,
1858,Match,Match-Play-for-Man,36 месяцев с момента апробирования,50 мл,8 828 р.,2011,древесные,бергамот,,кедр;древесные ноты,Франция,
1859,Antonio-Visconti,Bois-De-Gayac,36 месяцев с момента апробирования,2 мл,629 р.,2010,древесные;пряные,апельсин;мандарин;мускатный орех;розовый перец,лабданум;сандал;шафран,олибанум;перец;уд;мирра;гваяк,Италия,
1860,Antonio-Visconti,Tabarom,36 месяцев с момента апробирования,0,0,2008,фужерные;восточные;табачные,гвоздика;корица;мандарин,жасмин;пачули;табак;Вирджинский кедр,кипарис;мускус;сандал;сосна,Италия,
1861,Antonio-Visconti,Soir-De-Mer,36 месяцев с момента апробирования,100 мл,14 492 р.,2008,фужерные;фруктовые,бергамот;лимон;роза,бадьян;жасмин;лист черной смородины,бобы тонка;ирис;морские водоросли;сандал;уд,Италия,
1862,Antonio-Visconti,Musk-De-Roy,36 месяцев с момента апробирования,0,0,2008,восточные;древесные,гальбанум;стиракс;ангелика,жасмин;ирис;роза,амбра;бобы тонка;гелиотроп;мускатный орех;мускус;сандал;уд,Италия,
1863,Bijan,Black-For-Men,36 месяцев с момента апробирования,0,0,2005,фужерные,бергамот;сосна,африканский апельсиновый цвет;жасмин;лаванда,амбра;ваниль;ветивер;мускус;сандал,Соединённые Штаты Америки,Five Star Fragrances
1864,Bijan,Bijan-Men,36 месяцев с момента апробирования,0,0,1987,пряные;древесные,бергамот;дубовый мох;лаванда;лимон;мандарин;мускатный орех;мускус;шалфей;фруктовые ноты,амбра;гвоздика;жасмин;корица;пихтовый бальзам;роза;сандал;тархун;иланг-иланг;мёд,бензоин;бобы тонка;ваниль;ветивер;гвоздика;кедр;кожа;мускус;пачули;розмарин,Соединённые Штаты Америки,Five Star Fragrances
1865,Bijan,B-Exquisite-For-Men,36 месяцев с момента апробирования,0,0,,восточные;пряные,бадьян;базилик;бергамот;ром,кардамон;лабданум;лист фиалки,ваниль;кедр;кожа;мускус;пачули,Соединённые Штаты Америки,Five Star Fragrances
